tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Florian Lakat ,Mattia Scotti ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,George Botezan ,Giordan Kunz ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Sebastian Prechtel ,Marco Zocastello ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Antoine Bellier ,Olexiy Kolisnyk ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Antoine Bellier ,Anatoliy Petrenko ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Olexiy Kolisnyk ,Giovani Samaha ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Kristian Lozan ,George Botezan ,2 ,1 ,6 ,4 ,1 , , ,1 ,6 ,4 , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Kristian Lozan ,Damir Makhmudov ,2 ,0 ,6 ,6 , , , ,1 ,0 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Kazuki Nishiwaki ,Mathys Erhard ,2 ,0 ,6 ,6 , , , ,0 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Marco Miceli ,Sebastian Prechtel ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Marco Miceli ,Matteo Meneghetti ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-18 00:00:00 ,Martin Van Der Meerschen ,Maxim Ratniuk ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-18 00:00:00 ,Eduardo Struvay ,Jonathan Binding ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,1 , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-18 00:00:00 ,Benjamin Dhoe ,Pedro Graca ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-18 00:00:00 ,Alexis Gautier ,Jorge Blanco Guadalupe ,2 ,0 ,6 ,6 , , , ,0 ,2 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-18 00:00:00 ,Juan Bautista Otegui ,Miguel Gomes ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-18 00:00:00 ,Andrea Guerrieri ,Gabriel Ciro Da Silva ,2 ,1 ,6 ,3 ,1 , , ,2 ,6 ,4 , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-18 00:00:00 ,Yshai Oliel ,Hugo Maia ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-18 00:00:00 ,Lorenzo Bocchi ,Tiago Torres ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,1 , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-18 00:00:00 ,Cayetano March ,Paul Cayre ,2 ,1 ,6 ,3 ,1 , , ,2 ,6 ,5 , , ,HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Vladimir Ivanov ,Timur Maulenov ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,David Jorda Sanchis ,Bulat Galiev ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Matej Sabanov ,Dzianis Zharyn ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Markos Kalovelonis ,Alexander Chernomaz ,2 ,0 ,6 ,6 , , , ,0 ,1 , , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Kunal Anand ,Alexander Ovcharov ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Marat Deviatiarov ,Ivan Sabanov ,2 ,1 ,6 ,6 ,1 , , ,2 ,7 ,7 , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Alexander Vasilenko ,Philipp Klimov ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Timur Kiuamov ,Sultan Narbekov ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Saida'Lo Saidkarimov ,Daniyal Taskali ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Aliaksandr Liaonenka ,Ivan Liutarevich ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,7 , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Simon Yitbarek ,Isaac Stoute ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,5 , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-18 00:00:00 ,Savriyan Danilov ,Anton Chekhov ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Alexander Ritschard ,Xin Gao ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Alexander Ritschard ,Connor Thomson ,2 ,0 ,6 ,6 , , , ,0 ,3 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Xin Gao ,Joshua Paris ,2 ,1 ,7 ,3 ,1 , , ,6 ,6 ,8 , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Adrian Obert ,Botic Van De Zandschulp ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Luke Johnson ,Yecong He ,2 ,0 ,6 ,6 , , , ,0 ,4 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Luke Johnson ,Jakub Paul ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Jack Findel Hawkins ,Matteo Martineau ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,9 , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Jack Findel Hawkins ,Samm Butler ,2 ,1 ,5 ,6 ,1 , , ,7 ,4 ,5 , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Jules Okala ,Sean Hodkin ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Matteo Martineau ,Mark Whitehouse ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Felipe Meligeni Rodrigues Alves ,George Houghton ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Felix Corwin ,Julian Cash ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Felix Corwin ,Adrian Obert ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Ryan James Storrie ,George Loffhagen ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Ryan James Storrie ,Felipe Meligeni Rodrigues Alves ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Jakub Paul ,Jonathan Gray ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Robert Strombachs ,Jules Okala ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,I. HARD ,futures ,ITF
M25 Glasgow 2019 ,2019-02-18 00:00:00 ,Robert Strombachs ,Andrew Watson ,2 ,1 ,3 ,7 ,1 , , ,6 ,5 ,7 , , ,I. HARD ,futures ,ITF
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Gonzalo Escobar ,Renta Tokuda ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Joao Souza ,Luis Patino ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Emilio Gomez ,Andrea Pellegrino ,2 ,1 ,4 ,6 ,6 , , ,6 ,1 ,1 , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Steven Diez ,Victor Estrella ,2 ,0 ,7 ,6 , , , ,5 ,0 , , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Carlos Boluda Purkiss ,Juan Pablo Varillas ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Facundo Mena ,Marc Andrea Huesler ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Michael Redlicki ,Tak Khunn Wang ,2 ,1 ,4 ,6 ,7 , , ,6 ,2 ,5 , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Gonzalo Villanueva ,Evan Furness ,2 ,1 ,2 ,7 ,6 , , ,6 ,6 ,1 , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Joao Menezes ,Jelle Sels ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Matias Franco Descotte ,Camilo Ugo Carabelli ,2 ,1 ,6 ,3 ,6 , , ,4 ,6 ,3 , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Stefan Kozlov ,Evan Song ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Gerardo Lopez Villasenor ,Daniel Nguyen ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Manuel Guinard ,Jorge Olaya ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,HARD ,challeger ,ATP
Morelos Challenger 2019 ,2019-02-18 00:00:00 ,Marcelo Tomas Barrios Vera ,Lucas Gomez ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
Open 13 Provence - Marseille 2019 ,2019-02-18 00:00:00 ,Simone Bolelli ,Maxime Janvier ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,I. HARD ,atp ,ATP
Open 13 Provence - Marseille 2019 ,2019-02-18 00:00:00 ,Gilles Simon ,Antoine Hoang ,2 ,1 ,5 ,6 ,6 , , ,7 ,3 ,3 , , ,I. HARD ,atp ,ATP
Open 13 Provence - Marseille 2019 ,2019-02-18 00:00:00 ,Matthias Bachinger ,Alexey Vatutin ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,atp ,ATP
Open 13 Provence - Marseille 2019 ,2019-02-18 00:00:00 ,Mikhail Kukushkin ,Denis Kudla ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,I. HARD ,atp ,ATP
Open 13 Provence - Marseille 2019 ,2019-02-18 00:00:00 ,Egor Gerasimov ,Gregoire Barrere ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,I. HARD ,atp ,ATP
Open 13 Provence - Marseille 2019 ,2019-02-18 00:00:00 ,Constant Lestienne ,Sergiy Stakhovsky ,2 ,1 ,7 ,1 ,7 , , ,5 ,6 ,5 , , ,I. HARD ,atp ,ATP
Open 13 Provence - Marseille 2019 ,2019-02-18 00:00:00 ,Hubert Hurkacz ,Filip Krajinovic ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,I. HARD ,atp ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Viktor Troicki ,Stephane Robert ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Yuichi Sugita ,Di Wu ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Zhe Li ,Tobias Kamke ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Thiemo de Bakker ,Moez Echargui ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,0 , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,James Duckworth ,Saketh Sai Myneni ,2 ,0 ,6 ,6 , , , ,4 ,0 , , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Denis Yevseyev ,Yan Bai ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Dimitar Kuzmanov ,Jose Statham ,1 ,0 ,6 ,5 , , , ,4 ,5 , , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Gianluca Mager ,Yunseong Chung ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Jc Aragone ,Tatsuma Ito ,1 ,0 ,5 , , , , ,0 , , , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Kevin King ,Sasi Kumar Mukund ,2 ,1 ,5 ,6 ,6 , , ,7 ,4 ,2 , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Marc Polmans ,Kaichi Uchida ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Ivan Gakhov ,Gastao Elias ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,HARD ,challeger ,ATP
Bangkok Challenger 2019 ,2019-02-19 00:00:00 ,Alejandro Davidovich Fokina ,Duckhee Lee ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Luca Vanni ,Carlos Taberner ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Lorenzo Giustino ,Zdenek Kolar ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Viktor Galovic ,Daniel Brands ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Riccardo Bonadio ,Tomislav Brkic ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Cem Ilkel ,Javier Barranco Cosano ,2 ,1 ,3 ,6 ,7 , , ,6 ,2 ,5 , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Gianluigi Quinzi ,Roman Safiullin ,2 ,1 ,6 ,4 ,7 , , ,3 ,6 ,6 , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Jan Choinski ,Federico Arnaboldi ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Jay Clarke ,Uladzimir Ignatik ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Raul Brancaccio ,Nino Serdarusic ,2 ,1 ,6 ,4 ,6 , , ,3 ,6 ,4 , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Elliot Benchetrit ,Tallon Griekspoor ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Baptiste Crepatte ,Dustin Brown ,2 ,1 ,7 ,6 ,6 , , ,6 ,7 ,3 , , ,I. HARD ,challeger ,ATP
Bergamo Challenger 2019 ,2019-02-19 00:00:00 ,Jannik Sinner ,Salvatore Caruso ,2 ,1 ,6 ,2 ,6 , , ,2 ,6 ,2 , , ,I. HARD ,challeger ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Andreas Seppi ,Bernard Tomic ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Guillermo Garcia Lopez ,Jared Donaldson ,2 ,1 ,2 ,6 ,6 , , ,6 ,3 ,3 , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Paolo Lorenzi ,Tim Smyczek ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,John Isner ,Peter Polansky ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Juan Martin Del Potro ,Yoshihito Nishioka ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Adrian Mannarino ,Brayden Schnur ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Daniel Evans ,Frances Tiafoe ,2 ,1 ,3 ,7 ,7 , , ,6 ,6 ,5 , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Radu Albot ,Ivo Karlovic ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Steve Johnson ,Jason Jung ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Mackenzie Mcdonald ,Taylor Harry Fritz ,2 ,1 ,3 ,6 ,6 , , ,6 ,4 ,3 , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Jordan Thompson ,Marcel Granollers ,2 ,0 ,7 ,6 , , , ,5 ,1 , , , ,HARD ,atp ,ATP
Delray Beach Open - Delray Beach 2019 ,2019-02-19 00:00:00 ,Reilly Opelka ,Tennys Sandgren ,2 ,0 ,6 ,6 , , , ,4 ,0 , , , ,HARD ,atp ,ATP
M15 Antalya 2019 ,2019-02-19 00:00:00 ,Pietro Rondoni ,Tomas Lipovsek Puches ,2 ,1 ,6 ,4 ,6 , , ,2 ,6 ,2 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-02-19 00:00:00 ,Nik Razborsek ,Sebastian Baez ,2 ,1 ,5 ,6 ,6 , , ,7 ,4 ,3 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-02-19 00:00:00 ,Hernan Casanova ,Bekir Berk Sahin ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-02-19 00:00:00 ,Adrian Andreev ,Sarp Agabigun ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-02-19 00:00:00 ,Filip Cristian Jianu ,Hong Kit Wong ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Monastir 2019 ,2019-02-19 00:00:00 ,Erik Crepaldi ,Arsav Mohanty ,2 ,0 ,6 ,6 , , , ,1 ,0 , , , ,HARD ,futures ,ITF
M15 Monastir 2019 ,2019-02-19 00:00:00 ,Yannick Vandenbulcke ,Dimitriy Voronin ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,HARD ,futures ,ITF
M15 Monastir 2019 ,2019-02-19 00:00:00 ,Marko Tepavac ,Franco Emanuel Egea ,2 ,1 ,4 ,6 ,6 , , ,6 ,1 ,3 , , ,HARD ,futures ,ITF
M15 Monastir 2019 ,2019-02-19 00:00:00 ,Peter Bothwell ,Fabrizio Andaloro ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,HARD ,futures ,ITF
M15 Monastir 2019 ,2019-02-19 00:00:00 ,Riccardo Balzerani ,Joseph W. Van Meter ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,HARD ,futures ,ITF
M15 Monastir 2019 ,2019-02-19 00:00:00 ,Francesco Forti ,Paul Woerner ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-19 00:00:00 ,Markus Eriksson ,Lilian Marmousez ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-19 00:00:00 ,Martins Podzus ,Vladyslav Manafov ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-19 00:00:00 ,Michael Geerts ,Ryota Tanuma ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-02-19 00:00:00 ,Ryan Nijboer ,Agustin Velotti ,2 ,1 ,4 ,7 ,6 , , ,6 ,5 ,4 , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Eduardo Struvay ,Andrea Guerrieri ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Finn Tearney ,Paul Oosterbaan ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Mateo Nicolas Martinez ,Fabio Coelho ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Jacob Grills ,Nicholas David Ionel ,2 ,1 ,5 ,7 ,6 , , ,7 ,6 ,4 , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Vullnet Tashi ,Constantin Schmitz ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,1 , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Benjamin Dhoe ,Lorenzo Bocchi ,2 ,0 ,7 ,7 , , , ,5 ,5 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Juan Bautista Otegui ,Vullnet Tashi ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,9 , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Henry Craig ,Jonas Trinker ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Henry Craig ,Cayetano March ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Genaro Alberto Olivieri ,Pavel Shumeiko ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Yshai Oliel ,Alexis Gautier ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Jacopo Berrettini ,Tiago Cacao ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Pol Martin Tiffon ,Joao Graca ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Benjamin Winter Lopez ,Michel Vernier ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,HARD ,futures ,ITF
M15 Vale Do Lobo 2019 ,2019-02-19 00:00:00 ,Benjamin Winter Lopez ,Pol Martin Tiffon ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-19 00:00:00 ,Teimuraz Gabashvili ,Daniil Glinka ,2 ,1 ,4 ,6 ,6 , , ,6 ,2 ,3 , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-19 00:00:00 ,Konstantin Kravchuk ,Christian Seraphim ,2 ,1 ,6 ,4 ,6 , , ,4 ,6 ,4 , , ,I. HARD ,futures ,ITF
M25 Aktobe 2019 ,2019-02-19 00:00:00 ,Vladimir Ivanov ,David Jorda Sanchis ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,8 , , ,I. HARD ,futures ,ITF
