tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"Miami Open - Miami 2019" ,2019-03-23 00:00:00 ,"Oliver Marach/Mate Pavic" ,"Jean Julien Rojer/Horia Tecau" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,1 , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-23 00:00:00 ,"Guido Pella/Joao Sousa" ,"Taylor Harry Fritz/Nick Kyrgios" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,8 , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-23 00:00:00 ,"Rajeev Ram/Joe Salisbury" ,"Henri Kontinen/John Peers" ,2 ,1 ,6 ,7 ,1 , , ,7 ,5 ,9 , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-23 00:00:00 ,"Rohan Bopanna/Denis Shapovalov" ,"Austin Krajicek/Artem Sitak" ,2 ,1 ,7 ,2 ,1 , , ,5 ,6 ,6 , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-23 00:00:00 ,"Nicolas Jarry/Franko Skugor" ,"Jeremy Chardy/Gilles Simon" ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,6 , , ,HARD ,atp ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-23 00:00:00 ,"Max Purcell/Luke Saville" ,"Ruben Gonzales/Alex Lawson" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-24 00:00:00 ,"Romain Arneodo/Hugo Nys" ,"Jonathan Erlich/Fabrice Martin" ,2 ,1 ,7 ,5 ,1 , , ,5 ,7 ,8 , , ,I. HARD ,challeger ,ATP
"Miami Open - Miami 2019" ,2019-03-24 00:00:00 ,"John Isner/Sam Querrey" ,"Rajeev Ram/Joe Salisbury" ,2 ,1 ,5 ,7 ,1 , , ,7 ,6 ,7 , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-24 00:00:00 ,"Maximo Gonzalez/Horacio Zeballos" ,"Juan Sebastian Cabal/Robert Farah" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,7 , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-24 00:00:00 ,"Ivan Dodig/Edouard Roger Vasselin" ,"Feliciano Lopez/Marc Lopez" ,2 ,0 ,7 ,6 , , , ,6 ,0 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-24 00:00:00 ,"Wesley Koolhof/Stefanos Tsitsipas" ,"Jamie Murray/Bruno Soares" ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,7 , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-24 00:00:00 ,"Rohan Bopanna/Denis Shapovalov" ,"Marcel Granollers/Nikola Mektic" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-24 00:00:00 ,"Matwe Middelkoop/Diego Sebastian Schwartzman" ,"Raven Klaasen/Michael Venus" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,atp ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-24 00:00:00 ,"Max Purcell/Luke Saville" ,"N.Sriram Balaji/Hans Hach Verdugo" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,HARD ,challeger ,ATP
"Miami Open - Miami 2019" ,2019-03-25 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Nicolas Jarry/Franko Skugor" ,2 ,1 ,6 ,6 ,1 , , ,1 ,7 ,3 , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-25 00:00:00 ,"Lukasz Kubot/Marcelo Melo" ,"Guido Pella/Joao Sousa" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-25 00:00:00 ,"Oliver Marach/Mate Pavic" ,"Radu Albot/Nikoloz Basilashvili" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-25 00:00:00 ,"Ivan Dodig/Edouard Roger Vasselin" ,"Matwe Middelkoop/Diego Sebastian Schwartzman" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,atp ,ATP
"Marbella Challenger 2019" ,2019-03-26 00:00:00 ,"Facundo Bagnis/Guillermo Duran" ,"Hunter Reese/Fernando Romboli" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-26 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Marko Djokovic/Carlos Gomez Herrera" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-26 00:00:00 ,"Fabricio Neis/David Vega Hernandez" ,"Rudolf Molleker/Jurij Rodionov" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,8 , , ,CLAY ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-26 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Quentin Halys/Gregoire Jacq" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,I. HARD ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-26 00:00:00 ,"Dan Added/Albano Olivetti" ,"Robert Galloway/Nathaniel Lammons" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,8 , , ,I. HARD ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-27 00:00:00 ,"David Perez Sanz/Oriol Roca Batalla" ,"Ariel Behar/Thiago Moura Monteiro" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,CLAY ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-27 00:00:00 ,"Sander Gille/Joran Vliegen" ,"Adrian Menendez Maceiras/Tommy Robredo" ,2 ,1 ,7 ,2 ,1 , , ,6 ,6 ,6 , , ,CLAY ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-27 00:00:00 ,"Jeevan Nedunchezhiyan/Purav Raja" ,"Riccardo Bonadio/Peter Heller" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,CLAY ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-27 00:00:00 ,"Jonny O'Mara/Ken Skupski" ,"Luca Margaroli/Pedro Sousa" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,CLAY ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-27 00:00:00 ,"Kimmer Coppejans/Gian Marco Moroni" ,"Gerard Granollers/Pedro Martinez Portero" ,2 ,1 ,4 ,7 ,1 , , ,6 ,5 ,5 , , ,CLAY ,challeger ,ATP
"Miami Open - Miami 2019" ,2019-03-27 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Rohan Bopanna/Denis Shapovalov" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-27 00:00:00 ,"Lukasz Kubot/Marcelo Melo" ,"Oliver Marach/Mate Pavic" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-27 00:00:00 ,"Ivan Dodig/Edouard Roger Vasselin" ,"Maximo Gonzalez/Horacio Zeballos" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-27 00:00:00 ,"Wesley Koolhof/Stefanos Tsitsipas" ,"John Isner/Sam Querrey" ,2 ,1 ,6 ,5 ,1 , , ,4 ,7 ,8 , , ,HARD ,atp ,ATP
"St. Brieuc Challenger 2019" ,2019-03-27 00:00:00 ,"Romain Arneodo/Hugo Nys" ,"Matteo Martineau/Corentin Moutet" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-27 00:00:00 ,"Jonathan Eysseric/Antonio Sancic" ,"Sergiy Stakhovsky/Szymon Walkow" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,I. HARD ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-27 00:00:00 ,"Rameez Junaid/David Pel" ,"Evan Furness/Manuel Guinard" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,I. HARD ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-27 00:00:00 ,"Andres Artunedo Martinavarr/Sergio Martos Gornes" ,"Luis David Martinez/Goncalo Oliveira" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-27 00:00:00 ,"Jonathan Erlich/Fabrice Martin" ,"Andrei Vasilevski/Andrea Vavassori" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,I. HARD ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-27 00:00:00 ,"James Cerretani/Marc Andrea Huesler" ,"Philipp Oswald/Leander Paes" ,2 ,1 ,4 ,6 ,1 , , ,6 ,2 ,8 , , ,I. HARD ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-28 00:00:00 ,"David Perez Sanz/Oriol Roca Batalla" ,"Jeevan Nedunchezhiyan/Purav Raja" ,2 ,1 ,4 ,6 ,1 , , ,6 ,2 ,3 , , ,CLAY ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-28 00:00:00 ,"Sander Gille/Joran Vliegen" ,"Kimmer Coppejans/Gian Marco Moroni" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-28 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Facundo Bagnis/Guillermo Duran" ,2 ,1 ,6 ,5 ,1 , , ,3 ,7 ,8 , , ,CLAY ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-28 00:00:00 ,"Fabricio Neis/David Vega Hernandez" ,"Jonny O'Mara/Ken Skupski" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,CLAY ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-28 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Dan Added/Albano Olivetti" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,I. HARD ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-28 00:00:00 ,"Jonathan Eysseric/Antonio Sancic" ,"Romain Arneodo/Hugo Nys" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-28 00:00:00 ,"Andres Artunedo Martinavarr/Sergio Martos Gornes" ,"James Cerretani/Marc Andrea Huesler" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-28 00:00:00 ,"Jonathan Erlich/Fabrice Martin" ,"Rameez Junaid/David Pel" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,6 , , ,I. HARD ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-29 00:00:00 ,"Sander Gille/Joran Vliegen" ,"Fabricio Neis/David Vega Hernandez" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-29 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"David Perez Sanz/Oriol Roca Batalla" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , , ,CLAY ,challeger ,ATP
"Miami Open - Miami 2019" ,2019-03-29 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Lukasz Kubot/Marcelo Melo" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,1 , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-29 00:00:00 ,"Wesley Koolhof/Stefanos Tsitsipas" ,"Ivan Dodig/Edouard Roger Vasselin" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,8 , , ,HARD ,atp ,ATP
"St. Brieuc Challenger 2019" ,2019-03-29 00:00:00 ,"Jonathan Eysseric/Antonio Sancic" ,"Sander Arends/Tristan Samuel Weissborn" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,I. HARD ,challeger ,ATP
"Marbella Challenger 2019" ,2019-03-30 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Sander Gille/Joran Vliegen" ,2 ,1 ,7 ,2 ,1 , , ,6 ,6 ,6 , , ,CLAY ,challeger ,ATP
"Miami Open - Miami 2019" ,2019-03-30 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Wesley Koolhof/Stefanos Tsitsipas" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,HARD ,atp ,ATP
"St. Brieuc Challenger 2019" ,2019-03-30 00:00:00 ,"Jonathan Erlich/Fabrice Martin" ,"Andres Artunedo Martinavarr/Sergio Martos Gornes" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,challeger ,ATP
"St. Brieuc Challenger 2019" ,2019-03-31 00:00:00 ,"Jonathan Erlich/Fabrice Martin" ,"Jonathan Eysseric/Antonio Sancic" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,I. HARD ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-02 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Javier Barranco Cosano/Raul Brancaccio" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-02 00:00:00 ,"Santiago Gonzalez/Aisam Qureshi" ,"Paolo Lorenzi/Roberto Quiroz" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-02 00:00:00 ,"Robert Galloway/Nathaniel Lammons" ,"Andre Goransson/Adil Shamasdin" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-02 00:00:00 ,"Leander Paes/Benoit Paire" ,"Andrei Vasilevski/Andrea Vavassori" ,2 ,0 ,7 ,6 , , , ,5 ,0 , , , ,CLAY ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-02 00:00:00 ,"Ariel Behar/Matteo Donati" ,"Nikola Cacic/Filip Krajinovic" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-03 00:00:00 ,"Thomaz Bellucci/Guillermo Duran" ,"Nikola Milojevic/Goncalo Oliveira" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-03 00:00:00 ,"Gerard Granollers/Pedro Martinez Portero" ,"David Perez Sanz/Scott Puodziunas" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-03 00:00:00 ,"Jeevan Nedunchezhiyan/Purav Raja" ,"Fabricio Neis/David Vega Hernandez" ,2 ,1 ,6 ,5 ,1 , , ,4 ,7 ,8 , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-03 00:00:00 ,"Pedro Sousa/Mark Vervoort" ,"Marcelo Demoliner/Divij Sharan" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,1 , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-03 00:00:00 ,"Enrique Lopez Perez/David Marrero" ,"Diego Barreto Sanchez/Jordan Correia Passos Do Carmo" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-03 00:00:00 ,"Alvaro Lopez San Martin/Carlos Taberner" ,"Sander Gille/Joran Vliegen" ,2 ,1 ,6 ,5 ,1 , , ,4 ,7 ,8 , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-03 00:00:00 ,"Tommy Robredo/Mario Vilella Martinez" ,"Hunter Reese/Fernando Romboli" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-03 00:00:00 ,"Matt Reid/John Patrick Smith" ,"Victor Estrella/Lucas Gomez" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-03 00:00:00 ,"Evan King/Nathan Pasha" ,"Treat Conrad Huey/Fabrice Martin" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,HARD ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-03 00:00:00 ,"Hans Hach Verdugo/Ante Pavic" ,"Ernesto Escobedo/John Paul Fruttero" ,2 ,1 ,7 ,3 ,1 , , ,6 ,6 ,1 , , ,HARD ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-03 00:00:00 ,"Emilio Gomez/Luis Patino" ,"Andre Begemann/Roberto Maytin" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-03 00:00:00 ,"Tennys Sandgren/Jack Withrow" ,"Marcel Granollers/James Ward" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-03 00:00:00 ,"Nicolas Mejia/Emilio Nava" ,"Nicholas Monroe/Miguel Angel Reyes Varela" ,2 ,1 ,7 ,5 ,1 , , ,5 ,7 ,8 , , ,HARD ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-03 00:00:00 ,"Romain Arneodo/Hugo Nys" ,"Luca Margaroli/Luis David Martinez" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,6 , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-04 00:00:00 ,"Thomaz Bellucci/Guillermo Duran" ,"Alvaro Lopez San Martin/Carlos Taberner" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-04 00:00:00 ,"Gerard Granollers/Pedro Martinez Portero" ,"Pedro Sousa/Mark Vervoort" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,5 , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-04 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Tommy Robredo/Mario Vilella Martinez" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-04 00:00:00 ,"Jeevan Nedunchezhiyan/Purav Raja" ,"Enrique Lopez Perez/David Marrero" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,8 , , ,CLAY ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-04 00:00:00 ,"Santiago Gonzalez/Aisam Qureshi" ,"Emilio Gomez/Luis Patino" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-04 00:00:00 ,"Robert Galloway/Nathaniel Lammons" ,"Tennys Sandgren/Jack Withrow" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-04 00:00:00 ,"Thiemo de Bakker/Robin Haase" ,"Peter Heller/Karim Mohamed Maamoun" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,CLAY ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-04 00:00:00 ,"Sergio Martos Gornes/Oriol Roca Batalla" ,"Dustin Brown/Rameez Junaid" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-04 00:00:00 ,"Jonathan Eysseric/Antonio Sancic" ,"Marcus Daniell/Matwe Middelkoop" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-04 00:00:00 ,"Rudolf Molleker/Alexei Popyrin" ,"Elliot Benchetrit/Chun Hsin Tseng" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-04 00:00:00 ,"Enzo Couacaud/Tristan Lamasine" ,"Denys Molchanov/Igor Zelenay" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-05 00:00:00 ,"Thomaz Bellucci/Guillermo Duran" ,"Kevin Krawietz/Andreas Mies" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-05 00:00:00 ,"Matt Reid/John Patrick Smith" ,"Hans Hach Verdugo/Ante Pavic" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,5 , , ,HARD ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-05 00:00:00 ,"Evan King/Nathan Pasha" ,"Nicolas Mejia/Emilio Nava" ,2 ,1 ,2 ,6 ,1 , , ,6 ,3 ,7 , , ,HARD ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-05 00:00:00 ,"Thiemo de Bakker/Robin Haase" ,"Jonathan Eysseric/Antonio Sancic" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,CLAY ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-05 00:00:00 ,"Romain Arneodo/Hugo Nys" ,"Ariel Behar/Matteo Donati" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-05 00:00:00 ,"Leander Paes/Benoit Paire" ,"Rudolf Molleker/Alexei Popyrin" ,1 ,0 ,4 , , , , ,0 , , , , ,CLAY ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-05 00:00:00 ,"Enzo Couacaud/Tristan Lamasine" ,"Sergio Martos Gornes/Oriol Roca Batalla" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-06 00:00:00 ,"Thomaz Bellucci/Guillermo Duran" ,"Gerard Granollers/Pedro Martinez Portero" ,2 ,1 ,2 ,7 ,1 , , ,6 ,5 ,5 , , ,CLAY ,challeger ,ATP
"Alicante Challenger 2019" ,2019-04-06 00:00:00 ,"Gerard Granollers/Pedro Martinez Portero" ,"Jeevan Nedunchezhiyan/Purav Raja" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,CLAY ,challeger ,ATP
"Davis Cup, Group II, 1R, ESA-PER 2-3 2019" ,2019-04-06 00:00:00 ,"Sergio Galdos/Juan Pablo Varillas" ,"Marcelo Arevalo/Rafael Arevalo" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,HARD ,DAVIS ,ITF
"Davis Cup, Group II, 1R, MAR-LTU 2-3 2019" ,2019-04-06 00:00:00 ,"Anas Fattar/Lamine Ouahab" ,"Laurynas Grigelis/Julius Tverijonas" ,2 ,1 ,2 ,6 ,6 , , ,6 ,3 ,2 , , ,CLAY ,DAVIS ,ITF
"Davis Cup, Group II, 1R, ROU-ZIM 4-1 2019" ,2019-04-06 00:00:00 ,"Florin Mergea/Horia Tecau" ,"Benjamin Lock/Courtney John Lock" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,I. HARD ,DAVIS ,ITF
"Davis Cup, Group II, 1R, THA-PHI 3-1 2019" ,2019-04-06 00:00:00 ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,"Francis Casey Alcantara/Jurence Zosimo Mendoza" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,DAVIS ,ITF
"Monterrey Challenger 2019" ,2019-04-06 00:00:00 ,"Santiago Gonzalez/Aisam Qureshi" ,"Matt Reid/John Patrick Smith" ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,5 , , ,HARD ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-06 00:00:00 ,"Evan King/Nathan Pasha" ,"Robert Galloway/Nathaniel Lammons" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-06 00:00:00 ,"Thiemo de Bakker/Robin Haase" ,"Romain Arneodo/Hugo Nys" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-06 00:00:00 ,"Enzo Couacaud/Tristan Lamasine" ,"Leander Paes/Benoit Paire" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,5 , , ,CLAY ,challeger ,ATP
"Monterrey Challenger 2019" ,2019-04-07 00:00:00 ,"Evan King/Nathan Pasha" ,"Santiago Gonzalez/Aisam Qureshi" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,HARD ,challeger ,ATP
"Sophia Antipolis Challenger 2019" ,2019-04-07 00:00:00 ,"Thiemo de Bakker/Robin Haase" ,"Enzo Couacaud/Tristan Lamasine" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-08 00:00:00 ,"Oliver Marach/Philipp Oswald" ,"Laslo Djere/Nenad Zimonjic" ,2 ,1 ,7 ,3 ,1 , , ,5 ,6 ,2 , , ,CLAY ,atp ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-08 00:00:00 ,"Simone Bolelli/Malek Jaziri" ,"Tim Puetz/Michael Venus" ,1 ,0 ,3 ,4 , , , ,6 ,1 , , , ,CLAY ,atp ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-08 00:00:00 ,"Austin Krajicek/Artem Sitak" ,"Lleyton Hewitt/Jordan Thompson" ,2 ,1 ,6 ,4 ,1 , , ,2 ,6 ,8 , , ,CLAY ,atp ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-09 00:00:00 ,"Sander Gille/Joran Vliegen" ,"Anas Fattar/Lamine Ouahab" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,3 , , ,CLAY ,atp ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-09 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Taro Daniel/Juan Ignacio Londero" ,2 ,0 ,6 ,7 , , , ,1 ,6 , , , ,CLAY ,atp ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-09 00:00:00 ,"Leander Paes/Benoit Paire" ,"Marcelo Demoliner/Divij Sharan" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,atp ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-09 00:00:00 ,"Matwe Middelkoop/Frederik Nielsen" ,"Jamie Murray/John Peers" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,6 , , ,CLAY ,atp ,ATP
"Murcia Challenger 2019" ,2019-04-09 00:00:00 ,"Raul Brancaccio/Sergio Martos Gornes" ,"Benjamin Bonzi/Mark Vervoort" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,CLAY ,challeger ,ATP
"Murcia Challenger 2019" ,2019-04-09 00:00:00 ,"Marcus Daniell/David Marrero" ,"Facundo Arguello/Pedro Cachin" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,8 , , ,CLAY ,challeger ,ATP
